kernel,dtype,align,stride,N,build,median_ms,stdev_ms,gflops,cpe
dot,f64,aligned,8,65536,auto,0.05589347397170006,0.0027946736985850033,2.345032267387142,3.3261802442875705
dot,f64,aligned,8,262144,scalar,0.2176465784382738,0.010882328921913691,2.4088961276673224,3.2379976498003686
dot,f64,aligned,8,262144,auto,0.23452759314046123,0.011726379657023063,2.235506675267835,3.4891418962394667
dot,f64,aligned,8,1048576,scalar,3.4119354317791837,0.1705967715889592,0.614651725371726,12.690113243044676
dot,f64,aligned,8,1048576,auto,3.5936511267063524,0.17968255633531763,0.583571394678503,13.365973848490501
dot,f64,aligned,8,4194304,scalar,14.861078351506345,0.7430539175753172,0.5644683246791251,13.81831301948422
dot,f64,aligned,8,4194304,auto,13.390993384600483,0.6695496692300242,0.6264365726329774,12.451380300507996
dot,f64,aligned,8,16777216,scalar,57.07004123547909,2.8535020617739546,0.5879517742338691,13.266394187114741
dot,f64,aligned,8,16777216,auto,52.59431355050604,2.629715677525302,0.6379859291780252,12.225974967895361
dot,f64,misaligned,1,4096,scalar,0.0014970178088527103,7.485089044263552e-05,5.472212789691669,1.4253831676087816
dot,f64,misaligned,1,4096,auto,0.0003462350388974057,1.7311751944870286e-05,23.660228110036556,0.3296671512939166
dot,f64,misaligned,1,8192,scalar,0.003210242987027148,0.0001605121493513574,5.103663512764944,1.5283139220466158
dot,f64,misaligned,1,8192,auto,0.0006836586157334981,3.418293078667491e-05,23.96517738962682,0.32547224137703157
dot,f64,misaligned,1,16384,scalar,0.0055804351376240865,0.0002790217568812043,5.871943529828612,1.3283506492147181
dot,f64,misaligned,1,16384,auto,0.0014970577411606504,7.485288705803253e-05,21.88826729862495,0.35635529727334814
dot,f64,misaligned,1,32768,scalar,0.012109663299071444,0.0006054831649535723,5.411876315753983,1.4412746236077463
dot,f64,misaligned,1,32768,auto,0.002868105413421185,0.00014340527067105926,22.849927235354354,0.3413577609967841
dot,f64,misaligned,1,65536,scalar,0.02359103684617978,0.001179551842308989,5.556008447387304,1.4038855545059379
dot,f64,misaligned,1,65536,auto,0.015704859400004365,0.0007852429700002183,8.345951826857078,0.9345848336794589
dot,f64,misaligned,1,262144,scalar,0.09699322897690135,0.004849661448845068,5.40540824890836,1.4429992409130679
dot,f64,misaligned,1,262144,auto,0.06552074934216424,0.0032760374671082122,8.001862085887463,0.9747731110932942
dot,f64,misaligned,1,1048576,scalar,1.0662027408446342,0.05331013704223171,1.9669354801495438,3.965559663099359
dot,f64,misaligned,1,1048576,auto,1.0339451478586639,0.051697257392933196,2.028301021909406,3.845583035134114
dot,f64,misaligned,1,4194304,scalar,4.118943943830026,0.20594719719150134,2.0365919309403853,3.82992777369907
dot,f64,misaligned,1,4194304,auto,4.136163542272698,0.2068081771136349,2.0281132296308364,3.8459391152533335
dot,f64,misaligned,1,16777216,scalar,16.171058446373035,0.8085529223186518,2.074968197738834,3.7590937579187655
dot,f64,misaligned,1,16777216,auto,16.27307578212478,0.8136537891062391,2.0619600405756104,3.782808515446582
dot,f64,misaligned,2,4096,scalar,0.0015350453868984747,7.675226934492374e-05,5.3366500234574525,1.4615910666269656
dot,f64,misaligned,2,4096,auto,0.0003861324553895216,1.930662276947608e-05,21.215517850567878,0.3676554140671714
dot,f64,misaligned,2,8192,scalar,0.0030353747885875446,0.00015176873942937725,5.39768599963367,1.4450636810902617
dot,f64,misaligned,2,8192,auto,0.0008457946589144282,4.228973294572141e-05,19.371132020422966,0.4026610314656091
dot,f64,misaligned,2,16384,scalar,0.006289388773135098,0.00031446943865675496,5.21004523364295,1.4971079232926563
dot,f64,misaligned,2,16384,auto,0.001789147089811697,8.945735449058486e-05,18.314872034053245,0.4258834015054699
dot,f64,misaligned,2,32768,scalar,0.012241216434995678,0.0006120608217497839,5.353716303278739,1.4569318877100568
dot,f64,misaligned,2,32768,auto,0.0032588314659351874,0.00016294157329675937,20.110275933276323,0.3878614110457529
dot,f64,misaligned,2,65536,scalar,0.02461059004251388,0.001230529502125694,5.325837364060675,1.4645584284332906
dot,f64,misaligned,2,65536,auto,0.023423819476461247,0.0011711909738230625,5.595671539891909,1.3939345696746652
dot,f64,misaligned,2,262144,scalar,0.09362458476882098,0.004681229238441049,5.599896664904614,1.3928828453003
dot,f64,misaligned,2,262144,auto,0.095601539061228,0.0047800769530614,5.484095812141892,1.4222946256209914
dot,f64,misaligned,2,1048576,scalar,1.356243339090883,0.06781216695454416,1.5462947832103366,5.044316313223308
dot,f64,misaligned,2,1048576,auto,1.457689384681571,0.07288446923407856,1.438682357186897,5.421627617128492
dot,f64,misaligned,2,4194304,scalar,6.234675350570892,0.3117337675285446,1.345476312448551,5.797203509146327
dot,f64,misaligned,2,4194304,auto,5.837238531238544,0.2918619265619272,1.4370850111928022,5.427653854329663
dot,f64,misaligned,2,16777216,scalar,22.548392819103405,1.1274196409551702,1.488107479286598,5.241556882530647
dot,f64,misaligned,2,16777216,auto,21.845677576314888,1.0922838788157445,1.535975795796774,5.078205022074465
dot,f64,misaligned,4,4096,scalar,0.0015078063165946715,7.539031582973358e-05,5.433058549921285,1.4356554283982468
dot,f64,misaligned,4,4096,auto,0.00038654645095564726,1.9327322547782364e-05,21.192795794003963,0.3680495992985899
dot,f64,misaligned,4,8192,scalar,0.002969287995825845,0.00014846439979129226,5.517821115039108,1.4136014628565423
dot,f64,misaligned,4,8192,auto,0.0013139669074011637,6.569834537005819e-05,12.469111594602623,0.6255457689043625
dot,f64,misaligned,4,16384,scalar,0.006139866193892806,0.00030699330969464035,5.336924122645153,1.4615160007435268
dot,f64,misaligned,4,16384,auto,0.0025068844890304685,0.00012534422445152342,13.07120457419757,0.5967315373058366
dot,f64,misaligned,4,32768,scalar,0.012664385127022422,0.0006332192563511212,5.174826834677007,1.5072968138240799
dot,f64,misaligned,4,32768,auto,0.004909591985313124,0.0002454795992656562,13.348563423610088,0.5843325421973017
dot,f64,misaligned,4,65536,scalar,0.03658623461702893,0.0018293117308514466,3.582549594731813,2.1772203827882817
dot,f64,misaligned,4,65536,auto,0.03540153276315257,0.0017700766381576285,3.702438560412428,2.1067196315962984
dot,f64,misaligned,4,262144,scalar,0.13995929017978964,0.006997964508989482,3.7460035652260553,2.0822190540358716
dot,f64,misaligned,4,262144,auto,0.14835186225837388,0.0074175931129186945,3.534084385721326,2.207078028898842
dot,f64,misaligned,4,1048576,scalar,2.273067619592523,0.11365338097962614,0.9226087169267503,8.454288212214315
dot,f64,misaligned,4,1048576,auto,2.2455715281366184,0.11227857640683092,0.9339056777853889,8.352021178944408
dot,f64,misaligned,4,4194304,scalar,10.000863552012584,0.5000431776006292,0.8387883662618183,9.299127543651837
dot,f64,misaligned,4,4194304,auto,8.963532294531618,0.4481766147265809,0.9358596281420928,8.334583270233466
dot,f64,misaligned,4,16777216,scalar,36.254957483045246,1.8127478741522625,0.9255129320091423,8.427759062282828
dot,f64,misaligned,4,16777216,auto,36.81871824398645,1.8409359121993227,0.9113416653356856,8.558809825870226
dot,f64,misaligned,8,4096,scalar,0.0015036238524835863,7.518119262417931e-05,5.4481710877816925,1.431673101729977
dot,f64,misaligned,8,4096,auto,0.00041185442364263087,2.0592721182131546e-05,19.89052327651641,0.392146545948794
dot,f64,misaligned,8,8192,scalar,0.0028951762812017686,0.00014475881406008845,5.659068190901007,1.3783187862166624
dot,f64,misaligned,8,8192,auto,0.0021775310830665813,0.00010887655415332907,7.5241176245009935,1.036666409174764
dot,f64,misaligned,8,16384,scalar,0.005887038665646706,0.0002943519332823353,5.566126173285522,1.401333666749399
dot,f64,misaligned,8,16384,auto,0.004319644846634061,0.00021598224233170305,7.585808825355948,1.028235772819387
dot,f64,misaligned,8,32768,scalar,0.011528588040678212,0.0005764294020339107,5.684651040418701,1.3721158861891183
dot,f64,misaligned,8,32768,auto,0.008567567473419226,0.0004283783736709613,7.649312386896824,1.0196994978739924
dot,f64,misaligned,8,65536,scalar,0.06204339214443112,0.003102169607221556,2.112585973617897,3.692157430469991
dot,f64,misaligned,8,65536,auto,0.06263992138679192,0.0031319960693395963,2.0924675047187637,3.727656454597297
dot,f64,misaligned,8,262144,scalar,0.24647423218437753,0.012323711609218878,2.1271513673194087,3.6668758602869884
dot,f64,misaligned,8,262144,auto,0.2524179025096525,0.012620895125482626,2.077063452264251,3.7553017417436405
dot,f64,misaligned,8,1048576,scalar,4.017038091008574,0.20085190455042873,0.5220642554259323,14.94068961613983
dot,f64,misaligned,8,1048576,auto,4.057076530095972,0.2028538265047986,0.5169121125625872,15.089605777143758
dot,f64,misaligned,8,4194304,scalar,15.101168099407252,0.7550584049703626,0.5554939819741009,14.041556260034628
dot,f64,misaligned,8,4194304,auto,15.757126909500263,0.7878563454750132,0.5323691335469509,14.651488053095585
dot,f64,misaligned,8,16777216,scalar,66.28428007298156,3.314214003649078,0.5062200564455898,15.408318774976017
dot,f64,misaligned,8,16777216,auto,57.11003254086314,2.8555016270431572,0.5875400609514847,13.27569049056567
ewmul,f32,aligned,1,4096,scalar,0.0004117032950597482,2.058516475298741e-05,9.948912357880378,0.39200264910474075
ewmul,f32,aligned,1,4096,auto,9.439348638512203e-05,4.719674319256102e-06,43.39282462021232,0.08987661057177146
ewmul,f32,aligned,1,8192,scalar,0.000812097836273237,4.060489181366185e-05,10.087454533302973,0.38661884295234666
ewmul,f32,aligned,1,8192,auto,0.0004107078262844443,2.0535391314222215e-05,19.946052828139823,0.19552740753287753
ewmul,f32,aligned,1,16384,scalar,0.0015071806874442262,7.535903437221132e-05,10.87062761385489,0.358764934145049
ewmul,f32,aligned,1,16384,auto,0.0007487228156418597,3.7436140782092986e-05,21.88259748162535,0.1782238147584993
ewmul,f32,aligned,1,32768,scalar,0.003300473581220671,0.00016502367906103357,9.928272168711269,0.39281759542116135
ewmul,f32,aligned,1,32768,auto,0.001668513230306002,8.34256615153001e-05,19.639041156413494,0.19858403314799217
ewmul,f32,aligned,1,65536,scalar,0.011421516702072303,0.0005710758351036152,5.737941965983314,0.6796862051098934
ewmul,f32,aligned,1,65536,auto,0.01123043678836291,0.0005615218394181455,5.835569999192646,0.6683151775301414
ewmul,f32,aligned,1,262144,scalar,0.045960921816188535,0.002298046090809427,5.703627987454042,0.6837753108334933
ewmul,f32,aligned,1,262144,auto,0.04636123752217779,0.0023180618761088896,5.654378830474454,0.6897309354266867
ewmul,f32,aligned,1,1048576,scalar,0.6791164078930412,0.03395582039465206,1.5440298420313645,2.5258579166248896
ewmul,f32,aligned,1,1048576,auto,0.6876680487063952,0.03438340243531976,1.524828733823719,2.557664289431516
ewmul,f32,aligned,1,4194304,scalar,2.947058164225853,0.14735290821129265,1.4232172445438582,2.74027033817311
ewmul,f32,aligned,1,4194304,auto,2.8505504487016466,0.14252752243508235,1.4714014277173726,2.6505343317833954
ewmul,f32,aligned,1,16777216,scalar,11.006134888566223,0.5503067444283112,1.5243512976957145,2.5584653654937903
ewmul,f32,aligned,1,16777216,auto,10.67972310301654,0.533986155150827,1.5709411038251724,2.48258829723385
ewmul,f32,aligned,2,4096,scalar,0.0003900832296490356,1.950416148245178e-05,10.50032323533939,0.37141713760528294
ewmul,f32,aligned,2,4096,auto,0.00010076649046510845,5.038324523255423e-06,40.64843363199483,0.09594465644871165
ewmul,f32,aligned,2,8192,scalar,0.0007930496389499274,3.965248194749637e-05,10.329744315686193,0.37755048729305624
ewmul,f32,aligned,2,8192,auto,0.0005032110756329758,2.5160553781648793e-05,16.27945090376936,0.23956581969831614
ewmul,f32,aligned,2,16384,scalar,0.001612337984721586,8.06168992360793e-05,10.161641141779057,0.38379627321863924
ewmul,f32,aligned,2,16384,auto,0.0010928602804091833,5.464301402045916e-05,14.991852383788334,0.26014130209935393
ewmul,f32,aligned,2,32768,scalar,0.0032374171198152066,0.00016187085599076034,10.121649076184045,0.3853127065209749
ewmul,f32,aligned,2,32768,auto,0.002139244361686539,0.00010696221808432696,15.317558193382986,0.25460977205131535
ewmul,f32,aligned,2,65536,scalar,0.014317310469561202,0.0007158655234780602,4.5773960227607295,0.8520127995496931
ewmul,f32,aligned,2,65536,auto,0.01482246316058198,0.000741123158029099,4.421397394616756,0.8820740711405902
ewmul,f32,aligned,2,262144,scalar,0.06449838264948535,0.0032249191324742674,4.064349976411257,0.959563035327884
ewmul,f32,aligned,2,262144,auto,0.06609289146394066,0.0033046445731970335,3.9662964381430044,0.9832850521445029
ewmul,f32,aligned,2,1048576,scalar,0.9325945812823798,0.046629729064119,1.1243642425609401,3.4686268491757213
ewmul,f32,aligned,2,1048576,auto,0.9232269828303542,0.04616134914151771,1.1357726967482697,3.4337856607803166
ewmul,f32,aligned,2,4194304,scalar,3.909209145006392,0.1954604572503196,1.0729290361345305,3.634909550076706
ewmul,f32,aligned,2,4194304,auto,3.92449184993043,0.19622459249652152,1.0687508498901208,3.649119905168695
ewmul,f32,aligned,2,16777216,scalar,17.05522224995455,0.8527611124977276,0.9836996407387604,3.9646248087181295
ewmul,f32,aligned,2,16777216,auto,16.822532681605203,0.8411266340802602,0.9973061914954842,3.910534230366963
ewmul,f32,aligned,4,4096,scalar,0.000408673063576804,2.04336531788402e-05,10.02268161290307,0.38911741893299207
ewmul,f32,aligned,4,4096,auto,0.0001552017080334327,7.760085401671636e-06,26.39146212951253,0.14777506380136415
ewmul,f32,aligned,4,8192,scalar,0.0008633501497915829,4.316750748957915e-05,9.48861826453333,0.4110187480697233
ewmul,f32,aligned,4,8192,auto,0.0008469165620376507,4.234582810188253e-05,9.672735623790784,0.4031951406185104
ewmul,f32,aligned,4,16384,scalar,0.001764480081549217,8.822400407746085e-05,9.285454775785748,0.42001173816173987
ewmul,f32,aligned,4,16384,auto,0.0018092020233154735,9.046010116577367e-05,9.0559261977694,0.4306572199054166
ewmul,f32,aligned,4,32768,scalar,0.0034643674891993983,0.00017321837445996992,9.458580852683315,0.4123240114708756
ewmul,f32,aligned,4,32768,auto,0.003612781277508172,0.00018063906387540861,9.070020431073793,0.42998800605108245
ewmul,f32,aligned,4,65536,scalar,0.025818970579129148,0.0012909485289564575,2.5382886509416545,1.536468280923518
ewmul,f32,aligned,4,65536,auto,0.025585440247043414,0.0012792720123521709,2.5614568038387837,1.52257105962325
ewmul,f32,aligned,4,262144,scalar,0.09739761200592305,0.004869880600296153,2.6914828259245023,1.4490153763698574
ewmul,f32,aligned,4,262144,auto,0.09682176139975858,0.004841088069987929,2.7074905084370178,1.4404482630121553
ewmul,f32,aligned,4,1048576,scalar,1.5739692594016188,0.07869846297008094,0.6661985256298084,5.854110824266733
ewmul,f32,aligned,4,1048576,auto,1.466206377473559,0.07331031887367795,0.7151626238366363,5.453305122515564
ewmul,f32,aligned,4,4194304,scalar,6.308615077074363,0.3154307538537182,0.6648533709470066,5.865955066821579
ewmul,f32,aligned,4,4194304,auto,5.991494211167876,0.29957471055839385,0.70004306975412,5.5710857924353405
ewmul,f32,aligned,4,16777216,scalar,23.447614568362546,1.1723807284181273,0.7155190968823414,5.450588274992343
ewmul,f32,aligned,4,16777216,auto,24.389043722173277,1.219452186108664,0.6878997057497178,5.669431121139274
ewmul,f32,aligned,8,4096,scalar,0.0003958319745837421,1.9791598729187107e-05,10.347824993944373,0.37689079611244974
ewmul,f32,aligned,8,4096,auto,0.0002614513850826011,1.3072569254130056e-05,15.666392429728145,0.24894052778860945
ewmul,f32,aligned,8,8192,scalar,0.0015081255039397611,7.540627519698806e-05,5.431908669802067,0.7179796710650718
ewmul,f32,aligned,8,8192,auto,0.0014498519233045134,7.249259616522568e-05,5.650232184628021,0.6902371216903812
ewmul,f32,aligned,8,16384,scalar,0.0032027663678034163,0.00016013831839017083,5.115577634604922,0.7623772481953933
ewmul,f32,aligned,8,16384,auto,0.0029833002452654485,0.00014916501226327244,5.491904485980486,0.7101361667807159
ewmul,f32,aligned,8,32768,scalar,0.005959114270502918,0.00029795571352514595,5.498803767230755,0.7092451676929132
ewmul,f32,aligned,8,32768,auto,0.006051004717149166,0.0003025502358574583,5.41529903408142,0.7201818358423385
ewmul,f32,aligned,8,65536,scalar,0.041782913717711936,0.0020891456858855967,1.5684880294075574,2.4864710006572963
ewmul,f32,aligned,8,65536,auto,0.04458398527367641,0.0022291992636838203,1.4699448601938738,2.6531607447408754
ewmul,f32,aligned,8,262144,scalar,0.18198460744095069,0.009099230372047535,1.4404734756760074,2.707443119124251
ewmul,f32,aligned,8,262144,auto,0.16613178068847168,0.008306589034423583,1.5779280695941573,2.471595553150328
ewmul,f32,aligned,8,1048576,scalar,2.613796386205975,0.13068981931029874,0.4011697336233783,9.721570879176427
ewmul,f32,aligned,8,1048576,auto,2.580893155296758,0.1290446577648379,0.4062841570361063,9.5991929108213
ewmul,f32,aligned,8,4194304,scalar,10.673380744943925,0.5336690372471963,0.39296864791288166,9.92445585853608
ewmul,f32,aligned,8,4194304,auto,10.494520924819083,0.5247260462409542,0.39966607623609135,9.758146192263226
ewmul,f32,aligned,8,16777216,scalar,41.5053212633625,2.075266063168125,0.4042184348735437,9.648248727745635
ewmul,f32,aligned,8,16777216,auto,43.65309646747135,2.1826548233735674,0.38433049102259564,10.147516502329006
ewmul,f32,misaligned,1,4096,scalar,0.0004062548199740197,2.031274099870099e-05,10.08234191599731,0.3868148920651067
ewmul,f32,misaligned,1,4096,auto,9.293377715647576e-05,4.646688857823788e-06,44.07439496517424,0.08848675071051158
ewmul,f32,misaligned,1,8192,scalar,0.0008289352850504821,4.144676425252411e-05,9.88255675411514,0.3946347182247168
ewmul,f32,misaligned,1,8192,auto,0.0004272610048678321,2.1363050243391606e-05,19.173291984682976,0.20340794909479312
ewmul,f32,misaligned,1,16384,scalar,0.0016739984304792576,8.369992152396289e-05,9.787344899307547,0.3984737474895694
ewmul,f32,misaligned,1,16384,auto,0.0008890538414091661,4.445269207045831e-05,18.428580179161106,0.21162780648777757
ewmul,f32,misaligned,1,32768,scalar,0.003158573538166403,0.00015792867690832016,10.374303337899264,0.3759288573867484
ewmul,f32,misaligned,1,32768,auto,0.0017317686992741467,8.658843496370734e-05,18.921695497634513,0.20611260764066075
ewmul,f32,misaligned,1,65536,scalar,0.012334276234595765,0.0006167138117297883,5.3133235184227114,0.7340038652789838
ewmul,f32,misaligned,1,65536,auto,0.011447577298823172,0.0005723788649411586,5.7248794473514675,0.6812370523896846
ewmul,f32,misaligned,1,262144,scalar,0.05624452850849269,0.0028122264254246345,4.6607911374066795,0.8367678115200862
ewmul,f32,misaligned,1,262144,auto,0.05229445152729566,0.002614722576364783,5.012845385005541,0.778001254869282
ewmul,f32,misaligned,1,1048576,scalar,0.7412978371884121,0.03706489185942061,1.414513772193144,2.7571311617229535
ewmul,f32,misaligned,1,1048576,auto,0.7401493507225086,0.03700746753612543,1.4167086669419027,2.752859561746391
ewmul,f32,misaligned,1,4194304,scalar,3.0786201424116126,0.15393100712058064,1.3623973747909104,2.862600935794184
ewmul,f32,misaligned,1,4194304,auto,3.119259514092911,0.15596297570464557,1.3446473373087442,2.900388742676342
ewmul,f32,misaligned,1,16777216,scalar,12.38277752683557,0.6191388763417786,1.3548830998248125,2.8784771176969244
ewmul,f32,misaligned,1,16777216,auto,12.246004308031123,0.6123002154015562,1.370015523267229,2.8466830731225836
ewmul,f32,misaligned,2,4096,scalar,0.00039776416010441144,1.9888208005220575e-05,10.297559234408693,0.3787305235369152
ewmul,f32,misaligned,2,4096,auto,0.00010449092874248649,5.224546437124325e-06,39.199575018558974,0.09949087453508235
ewmul,f32,misaligned,2,8192,scalar,0.0007969754316084195,3.9848771580420976e-05,10.278861399111486,0.37941945596592236
ewmul,f32,misaligned,2,8192,auto,0.0005929372427795064,2.9646862138975323e-05,13.815964673762837,0.2822821346240326
ewmul,f32,misaligned,2,16384,scalar,0.00168097903736151,8.40489518680755e-05,9.746700961670868,0.400135390973504
ewmul,f32,misaligned,2,16384,auto,0.0012425431254088556,6.212715627044279e-05,13.185860244978528,0.2957713738461021
ewmul,f32,misaligned,2,32768,scalar,0.003081727340274046,0.0001540863670137023,10.632997790481383,0.3667827339803705
ewmul,f32,misaligned,2,32768,auto,0.0022679787691321286,0.00011339893845660644,14.44810703079866,0.2699315551640412
ewmul,f32,misaligned,2,65536,scalar,0.016620592339332635,0.0008310296169666318,3.94306043142091,0.9890794391387522
ewmul,f32,misaligned,2,65536,auto,0.01759821728150162,0.000879910864075081,3.724013572038812,1.047257192960454
ewmul,f32,misaligned,2,262144,scalar,0.06699298157144891,0.0033496490785724455,3.9130069128274267,0.9966759801050213
ewmul,f32,misaligned,2,262144,auto,0.06560171626980962,0.0032800858134904814,3.9959930152108,0.9759776819315245
ewmul,f32,misaligned,2,1048576,scalar,1.1194259844348422,0.05597129922174211,0.9367086476283539,4.163514460845837
ewmul,f32,misaligned,2,1048576,auto,1.1327723792544235,0.05663861896272118,0.925672287922627,4.213154105274441
ewmul,f32,misaligned,2,4194304,scalar,4.752975863360486,0.23764879316802434,0.8824585103267305,4.419471232201074
ewmul,f32,misaligned,2,4194304,auto,4.386357951515836,0.21931789757579181,0.9562156227014108,4.07857799790186
ewmul,f32,misaligned,2,16777216,scalar,16.46940535951676,0.823470267975838,1.0186898454293842,3.828446918852053
ewmul,f32,misaligned,2,16777216,auto,17.30145776268899,0.8650728881344496,0.9696995611653297,4.0218642517618575
ewmul,f32,misaligned,4,4096,scalar,0.00039867204995956153,1.9933602497978077e-05,10.274108757851145,0.3795949694439184
ewmul,f32,misaligned,4,4096,auto,0.00017340713327241563,8.670356663620782e-06,23.620712266578728,0.16510933099668482
ewmul,f32,misaligned,4,8192,scalar,0.0009986223998457112,4.9931119992285565e-05,8.20330086854218,0.4754183788327971
ewmul,f32,misaligned,4,8192,auto,0.0010029646188029705,5.014823094014853e-05,8.167785629145204,0.4774855973305157
ewmul,f32,misaligned,4,16384,scalar,0.0019374234537778414,9.687117268889208e-05,8.456592165255527,0.4611786785726063
ewmul,f32,misaligned,4,16384,auto,0.001980122093647533,9.900610468237665e-05,8.274237256663021,0.4713425393814317
ewmul,f32,misaligned,4,32768,scalar,0.003532055946926878,0.0001766027973463439,9.277316240845597,0.42038019387862624
ewmul,f32,misaligned,4,32768,auto,0.0038867445202388517,0.0001943372260119426,8.430705910659215,0.4625947152383887
ewmul,f32,misaligned,4,65536,scalar,0.027798615122598305,0.0013899307561299153,2.357527513905679,1.6542754971028655
ewmul,f32,misaligned,4,65536,auto,0.026234164298046012,0.0013117082149023008,2.4981165496810314,1.5611761590939248
ewmul,f32,misaligned,4,262144,scalar,0.1060261820712919,0.005301309103564595,2.472445907971435,1.5773853686448607
ewmul,f32,misaligned,4,262144,auto,0.10831071381179905,0.005415535690589952,2.420296116370372,1.6113730768814707
ewmul,f32,misaligned,4,1048576,scalar,1.7997354184555152,0.08998677092277577,0.5826278625442954,6.693809635139951
ewmul,f32,misaligned,4,1048576,auto,1.741122588839325,0.08705612944196625,0.6022413394217156,6.475809189294211
ewmul,f32,misaligned,4,4194304,scalar,7.280501119875576,0.3640250559937788,0.5761010033429788,6.769646255377471
ewmul,f32,misaligned,4,4194304,auto,6.948410367661212,0.3474205183830606,0.6036350442859314,6.460857494802171
ewmul,f32,misaligned,4,16777216,scalar,25.346433827180448,1.2673216913590224,0.6619162330445406,5.891984219908938
ewmul,f32,misaligned,4,16777216,auto,26.079750990335576,1.303987549516779,0.6433043017250114,6.062449745077416
ewmul,f32,misaligned,8,4096,scalar,0.00040921374693080476,2.046068734654024e-05,10.009438907468097,0.3896322297436861
ewmul,f32,misaligned,8,4096,auto,0.00029422126610106545,1.4711063305053272e-05,13.921495391135384,0.2801423187974012
ewmul,f32,misaligned,8,8192,scalar,0.0016810472019744105,8.405236009872052e-05,4.873152871839884,0.800303233361841
ewmul,f32,misaligned,8,8192,auto,0.0016529864643842322,8.264932321921161e-05,4.955878451824873,0.786944239636048
ewmul,f32,misaligned,8,16384,scalar,0.003154464308091887,0.00015772321540459436,5.193908822481039,0.7508795655248022
ewmul,f32,misaligned,8,16384,auto,0.0033149916204008394,0.00016574958102004198,4.942395600390354,0.7890910229225632
ewmul,f32,misaligned,8,32768,scalar,0.006884901183143658,0.0003442450591571829,4.7594001901183525,0.8194309879840169
ewmul,f32,misaligned,8,32768,auto,0.006324055224215407,0.0003162027612107704,5.1814854295592205,0.7526799125500515
ewmul,f32,misaligned,8,65536,scalar,0.04801081005134495,0.002400540502567248,1.3650259166615355,2.8570886108435865
ewmul,f32,misaligned,8,65536,auto,0.049858620782409914,0.002492931039120496,1.314436680589469,2.967050492117289
ewmul,f32,misaligned,8,262144,scalar,0.19105326725335142,0.009552663362667572,1.3720990159900106,2.8423604671023197
ewmul,f32,misaligned,8,262144,auto,0.18286180257000573,0.009143090128500286,1.433563468782073,2.720493431179132
ewmul,f32,misaligned,8,1048576,scalar,2.7944702316409855,0.1397235115820493,0.37523248168016765,10.393556502723543
ewmul,f32,misaligned,8,1048576,auto,2.9592969169804597,0.147964845849023,0.3543328126296709,11.006601310943406
ewmul,f32,misaligned,8,4194304,scalar,11.444696391398141,0.5722348195699071,0.3664845144474473,10.641650182355106
ewmul,f32,misaligned,8,4194304,auto,12.483093805187321,0.6241546902593661,0.33599875683518987,11.607185802514685
ewmul,f32,misaligned,8,16777216,scalar,44.47407030042381,2.2237035150211906,0.3772359014290654,10.338358531692794
ewmul,f32,misaligned,8,16777216,auto,46.722529843420176,2.336126492171009,0.35908192591935806,10.861031197866122
ewmul,f64,aligned,1,4096,scalar,0.0008004607014512509,4.002303507256255e-05,5.117053207701355,0.7621574061669625
ewmul,f64,aligned,1,4096,auto,0.00037599858158735076,1.8799929079367538e-05,10.893658116229968,0.3580064619606123
ewmul,f64,aligned,1,8192,scalar,0.0016188825857536158,8.09441292876808e-05,5.060280512058564,0.7707082622606325
ewmul,f64,aligned,1,8192,auto,0.000843638338494744,4.21819169247372e-05,9.710322096808119,0.4016344629064333
ewmul,f64,aligned,1,16384,scalar,0.0033366592954593233,0.00016683296477296617,4.910300557895164,0.7942487336603613
ewmul,f64,aligned,1,16384,auto,0.001509084597043767,7.545422985218836e-05,10.856912880891876,0.35921813528263496
ewmul,f64,aligned,1,32768,scalar,0.011490227974339951,0.0005745113987169976,2.851814609177268,1.3675503265358218
ewmul,f64,aligned,1,32768,auto,0.011639446901640775,0.0005819723450820388,2.815254047456568,1.385310147595185
ewmul,f64,aligned,1,65536,scalar,0.02300393184393564,0.0011501965921967819,2.848904284911485,1.3689473600974884
ewmul,f64,aligned,1,65536,auto,0.021972582678078906,0.0010986291339039453,2.982626164623899,1.3075725165482748
ewmul,f64,aligned,1,262144,scalar,0.08943789455083274,0.004471894727541638,2.931017118823256,1.330596117966643
ewmul,f64,aligned,1,262144,auto,0.0931973216993794,0.004659866084968971,2.8127846940235153,1.3865263161757646
ewmul,f64,aligned,1,1048576,scalar,1.456856253367249,0.07284281266836246,0.7197525477042872,5.41852892697551
ewmul,f64,aligned,1,1048576,auto,1.352755511718012,0.0676377755859006,0.7751408077194222,5.031343932819601
ewmul,f64,aligned,1,4194304,scalar,5.5254635489461394,0.276273177447307,0.7590863577047704,5.1377553560471405
ewmul,f64,aligned,1,4194304,auto,5.84021372923324,0.292010686461662,0.7181764562836759,5.430420289995584
ewmul,f64,aligned,1,16777216,scalar,22.694101322121345,1.1347050661060674,0.7392765089863333,5.2754280064268855
ewmul,f64,aligned,1,16777216,auto,22.668224318787896,1.1334112159393948,0.7401204330810638,5.269412687019872
ewmul,f64,aligned,2,4096,scalar,0.0008330683120451206,4.1653415602256036e-05,4.916763656445682,0.793204691644524
ewmul,f64,aligned,2,4096,auto,0.0005589818749038965,2.7949093745194824e-05,7.327607895522926,0.5322337187805655
ewmul,f64,aligned,2,8192,scalar,0.0017529795416302413,8.764897708151207e-05,4.673186312477771,0.8345483657663502
