kernel,dtype,align,stride,N,build,median_ms,stdev_ms,gflops,cpe
ewmul,f32,aligned,1,16384,native,0.0007466082330055038,3.73304116502752e-05,21.944574511381287,0.1777204656202066
ewmul,f32,aligned,1,32768,scalar,0.003300473581220671,0.00016502367906103357,9.928272168711269,0.39281759542116135
ewmul,f32,aligned,1,32768,auto,0.001668513230306002,8.34256615153001e-05,19.639041156413494,0.19858403314799217
ewmul,f32,aligned,1,32768,native,0.0015966440776109799,7.9832203880549e-05,20.523046093672907,0.19003027046761542
ewmul,f32,aligned,1,65536,scalar,0.011421516702072303,0.0005710758351036152,5.737941965983314,0.6796862051098934
ewmul,f32,aligned,1,65536,auto,0.01123043678836291,0.0005615218394181455,5.835569999192646,0.6683151775301414
ewmul,f32,aligned,1,65536,native,0.010833959655012517,0.0005416979827506258,6.049127196968898,0.644721109841138
ewmul,f32,aligned,1,262144,scalar,0.045960921816188535,0.002298046090809427,5.703627987454042,0.6837753108334933
ewmul,f32,aligned,1,262144,auto,0.04636123752217779,0.0023180618761088896,5.654378830474454,0.6897309354266867
ewmul,f32,aligned,1,262144,native,0.04698881767692321,0.0023494408838461607,5.578859246946794,0.6990676457977313
ewmul,f32,aligned,1,1048576,scalar,0.6791164078930412,0.03395582039465206,1.5440298420313645,2.5258579166248896
ewmul,f32,aligned,1,1048576,auto,0.6876680487063952,0.03438340243531976,1.524828733823719,2.557664289431516
ewmul,f32,aligned,1,1048576,native,0.6747644499323528,0.03373822249661764,1.5539882104119782,2.5096715495454562
ewmul,f32,aligned,1,4194304,scalar,2.947058164225853,0.14735290821129265,1.4232172445438582,2.74027033817311
ewmul,f32,aligned,1,4194304,auto,2.8505504487016466,0.14252752243508235,1.4714014277173726,2.6505343317833954
ewmul,f32,aligned,1,4194304,native,2.658940934320224,0.1329470467160112,1.5774340625104188,2.4723695859548744
ewmul,f32,aligned,1,16777216,scalar,11.006134888566223,0.5503067444283112,1.5243512976957145,2.5584653654937903
ewmul,f32,aligned,1,16777216,auto,10.67972310301654,0.533986155150827,1.5709411038251724,2.48258829723385
ewmul,f32,aligned,1,16777216,native,10.768838673797381,0.538441933689869,1.5579410657178971,2.5033039348012083
ewmul,f32,aligned,2,4096,scalar,0.0003900832296490356,1.950416148245178e-05,10.50032323533939,0.37141713760528294
ewmul,f32,aligned,2,4096,auto,0.00010076649046510845,5.038324523255423e-06,40.64843363199483,0.09594465644871165
ewmul,f32,aligned,2,4096,native,9.875161827937505e-05,4.937580913968753e-06,41.47780128941419,0.09402619904530339
ewmul,f32,aligned,2,8192,scalar,0.0007930496389499274,3.965248194749637e-05,10.329744315686193,0.37755048729305624
ewmul,f32,aligned,2,8192,auto,0.0005032110756329758,2.5160553781648793e-05,16.27945090376936,0.23956581969831614
ewmul,f32,aligned,2,8192,native,0.0005346335323836113,2.6731676619180567e-05,15.322645333293574,0.25452524124708054
ewmul,f32,aligned,2,16384,scalar,0.001612337984721586,8.06168992360793e-05,10.161641141779057,0.38379627321863924
ewmul,f32,aligned,2,16384,auto,0.0010928602804091833,5.464301402045916e-05,14.991852383788334,0.26014130209935393
ewmul,f32,aligned,2,16384,native,0.0010822509277593143,5.411254638796572e-05,15.138818161072251,0.25761588246223915
ewmul,f32,aligned,2,32768,scalar,0.0032374171198152066,0.00016187085599076034,10.121649076184045,0.3853127065209749
ewmul,f32,aligned,2,32768,auto,0.002139244361686539,0.00010696221808432696,15.317558193382986,0.25460977205131535
ewmul,f32,aligned,2,32768,native,0.0021090263890238066,0.00010545131945119033,15.537027023719292,0.2510132726194106
ewmul,f32,aligned,2,65536,scalar,0.014317310469561202,0.0007158655234780602,4.5773960227607295,0.8520127995496931
ewmul,f32,aligned,2,65536,auto,0.01482246316058198,0.000741123158029099,4.421397394616756,0.8820740711405902
ewmul,f32,aligned,2,65536,native,0.01553190157215352,0.0007765950786076761,4.219444714837537,0.9242922383331104
ewmul,f32,aligned,2,262144,scalar,0.06449838264948535,0.0032249191324742674,4.064349976411257,0.959563035327884
ewmul,f32,aligned,2,262144,auto,0.06609289146394066,0.0033046445731970335,3.9662964381430044,0.9832850521445029
ewmul,f32,aligned,2,262144,native,0.06049376344444784,0.003024688172222392,4.333405380551833,0.8999850365957129
ewmul,f32,aligned,2,1048576,scalar,0.9325945812823798,0.046629729064119,1.1243642425609401,3.4686268491757213
ewmul,f32,aligned,2,1048576,auto,0.9232269828303542,0.04616134914151771,1.1357726967482697,3.4337856607803166
ewmul,f32,aligned,2,1048576,native,0.9659755700984253,0.048298778504921265,1.0855098539325982,3.592781756767138
ewmul,f32,aligned,2,4194304,scalar,3.909209145006392,0.1954604572503196,1.0729290361345305,3.634909550076706
ewmul,f32,aligned,2,4194304,auto,3.92449184993043,0.19622459249652152,1.0687508498901208,3.649119905168695
ewmul,f32,aligned,2,4194304,native,3.7870560691417454,0.18935280345708727,1.107536810499494,3.521327655232622
ewmul,f32,aligned,2,16777216,scalar,17.05522224995455,0.8527611124977276,0.9836996407387604,3.9646248087181295
ewmul,f32,aligned,2,16777216,auto,16.822532681605203,0.8411266340802602,0.9973061914954842,3.910534230366963
ewmul,f32,aligned,2,16777216,native,17.375070243714344,0.8687535121857173,0.9655912617716971,4.038976070313808
ewmul,f32,aligned,4,4096,scalar,0.000408673063576804,2.04336531788402e-05,10.02268161290307,0.38911741893299207
ewmul,f32,aligned,4,4096,auto,0.0001552017080334327,7.760085401671636e-06,26.39146212951253,0.14777506380136415
ewmul,f32,aligned,4,4096,native,0.0001473845102977476,7.36922551488738e-06,27.79125154824765,0.14033193119170304
ewmul,f32,aligned,4,8192,scalar,0.0008633501497915829,4.316750748957915e-05,9.48861826453333,0.4110187480697233
ewmul,f32,aligned,4,8192,auto,0.0008469165620376507,4.234582810188253e-05,9.672735623790784,0.4031951406185104
ewmul,f32,aligned,4,8192,native,0.0008690561430040621,4.345280715020311e-05,9.426318501912608,0.41373522433054716
ewmul,f32,aligned,4,16384,scalar,0.001764480081549217,8.822400407746085e-05,9.285454775785748,0.42001173816173987
ewmul,f32,aligned,4,16384,auto,0.0018092020233154735,9.046010116577367e-05,9.0559261977694,0.4306572199054166
ewmul,f32,aligned,4,16384,native,0.0017125789906020142,8.562894953010072e-05,9.566857990147723,0.4076573524992588
ewmul,f32,aligned,4,32768,scalar,0.0034643674891993983,0.00017321837445996992,9.458580852683315,0.4123240114708756
ewmul,f32,aligned,4,32768,auto,0.003612781277508172,0.00018063906387540861,9.070020431073793,0.42998800605108245
ewmul,f32,aligned,4,32768,native,0.003539142161717029,0.00017695710808585146,9.258740819866492,0.4212235849211552
ewmul,f32,aligned,4,65536,scalar,0.025818970579129148,0.0012909485289564575,2.5382886509416545,1.536468280923518
ewmul,f32,aligned,4,65536,auto,0.025585440247043414,0.0012792720123521709,2.5614568038387837,1.52257105962325
ewmul,f32,aligned,4,65536,native,0.023543817421830593,0.0011771908710915297,2.783575782372186,1.4010755606863299
ewmul,f32,aligned,4,262144,scalar,0.09739761200592305,0.004869880600296153,2.6914828259245023,1.4490153763698574
ewmul,f32,aligned,4,262144,auto,0.09682176139975858,0.004841088069987929,2.7074905084370178,1.4404482630121553
ewmul,f32,aligned,4,262144,native,0.10276127556841476,0.0051380637784207385,2.5509998640049383,1.5288123119995787
ewmul,f32,aligned,4,1048576,scalar,1.5739692594016188,0.07869846297008094,0.6661985256298084,5.854110824266733
ewmul,f32,aligned,4,1048576,auto,1.466206377473559,0.07331031887367795,0.7151626238366363,5.453305122515564
ewmul,f32,aligned,4,1048576,native,1.5810050154186546,0.07905025077093274,0.6632338226468777,5.880279121525528
ewmul,f32,aligned,4,4194304,scalar,6.308615077074363,0.3154307538537182,0.6648533709470066,5.865955066821579
ewmul,f32,aligned,4,4194304,auto,5.991494211167876,0.29957471055839385,0.70004306975412,5.5710857924353405
ewmul,f32,aligned,4,4194304,native,5.874829695001722,0.2937414847500861,0.7139447809982465,5.462607338549308
ewmul,f32,aligned,4,16777216,scalar,23.447614568362546,1.1723807284181273,0.7155190968823414,5.450588274992343
ewmul,f32,aligned,4,16777216,auto,24.389043722173277,1.219452186108664,0.6878997057497178,5.669431121139274
ewmul,f32,aligned,4,16777216,native,25.22929372303838,1.2614646861519192,0.6649895230590509,5.864754052153212
ewmul,f32,aligned,8,4096,scalar,0.0003958319745837421,1.9791598729187107e-05,10.347824993944373,0.37689079611244974
ewmul,f32,aligned,8,4096,auto,0.0002614513850826011,1.3072569254130056e-05,15.666392429728145,0.24894052778860945
ewmul,f32,aligned,8,4096,native,0.00026914658837365893,1.3457329418682948e-05,15.218472672272858,0.256267503578435
ewmul,f32,aligned,8,8192,scalar,0.0015081255039397611,7.540627519698806e-05,5.431908669802067,0.7179796710650718
ewmul,f32,aligned,8,8192,auto,0.0014498519233045134,7.249259616522568e-05,5.650232184628021,0.6902371216903812
ewmul,f32,aligned,8,8192,native,0.0013851892845202435,6.925946422601217e-05,5.913993193238769,0.6594529064488464
ewmul,f32,aligned,8,16384,scalar,0.0032027663678034163,0.00016013831839017083,5.115577634604922,0.7623772481953933
ewmul,f32,aligned,8,16384,auto,0.0029833002452654485,0.00014916501226327244,5.491904485980486,0.7101361667807159
ewmul,f32,aligned,8,16384,native,0.003189677686464941,0.00015948388432324707,5.136569149141233,0.7592616563240521
ewmul,f32,aligned,8,32768,scalar,0.005959114270502918,0.00029795571352514595,5.498803767230755,0.7092451676929132
ewmul,f32,aligned,8,32768,auto,0.006051004717149166,0.0003025502358574583,5.41529903408142,0.7201818358423385
ewmul,f32,aligned,8,32768,native,0.005525825301947481,0.000276291265097374,5.929973933206229,0.6576757408934074
ewmul,f32,aligned,8,65536,scalar,0.041782913717711936,0.0020891456858855967,1.5684880294075574,2.4864710006572963
ewmul,f32,aligned,8,65536,auto,0.04458398527367641,0.0022291992636838203,1.4699448601938738,2.6531607447408754
ewmul,f32,aligned,8,65536,native,0.04017963281715591,0.0020089816408577956,1.631075134465077,2.3910609128861706
ewmul,f32,aligned,8,262144,scalar,0.18198460744095069,0.009099230372047535,1.4404734756760074,2.707443119124251
ewmul,f32,aligned,8,262144,auto,0.16613178068847168,0.008306589034423583,1.5779280695941573,2.471595553150328
ewmul,f32,aligned,8,262144,native,0.15918634565277406,0.007959317282638703,1.646774407220848,2.3682660981972457
ewmul,f32,aligned,8,1048576,scalar,2.613796386205975,0.13068981931029874,0.4011697336233783,9.721570879176427
ewmul,f32,aligned,8,1048576,auto,2.580893155296758,0.1290446577648379,0.4062841570361063,9.5991929108213
ewmul,f32,aligned,8,1048576,native,2.5989331348771434,0.12994665674385716,0.4034640160334746,9.666289545079097
ewmul,f32,aligned,8,4194304,scalar,10.673380744943925,0.5336690372471963,0.39296864791288166,9.92445585853608
ewmul,f32,aligned,8,4194304,auto,10.494520924819083,0.5247260462409542,0.39966607623609135,9.758146192263226
ewmul,f32,aligned,8,4194304,native,11.291077125871558,0.5645538562935779,0.37147067133121203,10.498810003018159
ewmul,f32,aligned,8,16777216,scalar,41.5053212633625,2.075266063168125,0.4042184348735437,9.648248727745635
ewmul,f32,aligned,8,16777216,auto,43.65309646747135,2.1826548233735674,0.38433049102259564,10.147516502329006
ewmul,f32,aligned,8,16777216,native,41.05627824415067,2.0528139122075335,0.40863947531313966,9.543865034114576
ewmul,f32,misaligned,1,4096,scalar,0.0004062548199740197,2.031274099870099e-05,10.08234191599731,0.3868148920651067
ewmul,f32,misaligned,1,4096,auto,9.293377715647576e-05,4.646688857823788e-06,44.07439496517424,0.08848675071051158
ewmul,f32,misaligned,1,4096,native,8.368754619130768e-05,4.184377309565384e-06,48.94396103616952,0.07968296634426268
ewmul,f32,misaligned,1,8192,scalar,0.0008289352850504821,4.144676425252411e-05,9.88255675411514,0.3946347182247168
ewmul,f32,misaligned,1,8192,auto,0.0004272610048678321,2.1363050243391606e-05,19.173291984682976,0.20340794909479312
ewmul,f32,misaligned,1,8192,native,0.00044088100134139044,2.2044050067069523e-05,18.58097757688731,0.20989207827532014
ewmul,f32,misaligned,1,16384,scalar,0.0016739984304792576,8.369992152396289e-05,9.787344899307547,0.3984737474895694
ewmul,f32,misaligned,1,16384,auto,0.0008890538414091661,4.445269207045831e-05,18.428580179161106,0.21162780648777757
ewmul,f32,misaligned,1,16384,native,0.0008791224391693148,4.3956121958465744e-05,18.63676692803028,0.20926376420656298
ewmul,f32,misaligned,1,32768,scalar,0.003158573538166403,0.00015792867690832016,10.374303337899264,0.3759288573867484
ewmul,f32,misaligned,1,32768,auto,0.0017317686992741467,8.658843496370734e-05,18.921695497634513,0.20611260764066075
ewmul,f32,misaligned,1,32768,native,0.001779116830406566,8.89558415203283e-05,18.418127151611408,0.21174791377519553
ewmul,f32,misaligned,1,65536,scalar,0.012334276234595765,0.0006167138117297883,5.3133235184227114,0.7340038652789838
ewmul,f32,misaligned,1,65536,auto,0.011447577298823172,0.0005723788649411586,5.7248794473514675,0.6812370523896846
ewmul,f32,misaligned,1,65536,native,0.01261042375629635,0.0006305211878148175,5.196970479860208,0.750437204735653
ewmul,f32,misaligned,1,262144,scalar,0.05624452850849269,0.0028122264254246345,4.6607911374066795,0.8367678115200862
ewmul,f32,misaligned,1,262144,auto,0.05229445152729566,0.002614722576364783,5.012845385005541,0.778001254869282
ewmul,f32,misaligned,1,262144,native,0.05125012429602404,0.002562506214801202,5.114992472717515,0.7624644651584387
ewmul,f32,misaligned,1,1048576,scalar,0.7412978371884121,0.03706489185942061,1.414513772193144,2.7571311617229535
ewmul,f32,misaligned,1,1048576,auto,0.7401493507225086,0.03700746753612543,1.4167086669419027,2.752859561746391
ewmul,f32,misaligned,1,1048576,native,0.7919581605792751,0.03959790802896376,1.3240295411982657,2.9455536139098863
ewmul,f32,misaligned,1,4194304,scalar,3.0786201424116126,0.15393100712058064,1.3623973747909104,2.862600935794184
ewmul,f32,misaligned,1,4194304,auto,3.119259514092911,0.15596297570464557,1.3446473373087442,2.900388742676342
ewmul,f32,misaligned,1,4194304,native,3.2699616772164433,0.16349808386082218,1.2826768060384133,3.040516505514175
ewmul,f32,misaligned,1,16777216,scalar,12.38277752683557,0.6191388763417786,1.3548830998248125,2.8784771176969244
ewmul,f32,misaligned,1,16777216,auto,12.246004308031123,0.6123002154015562,1.370015523267229,2.8466830731225836
ewmul,f32,misaligned,1,16777216,native,12.979598868867662,0.6489799434433832,1.292583551271461,3.0172130816330838
ewmul,f32,misaligned,2,4096,scalar,0.00039776416010441144,1.9888208005220575e-05,10.297559234408693,0.3787305235369152
ewmul,f32,misaligned,2,4096,auto,0.00010449092874248649,5.224546437124325e-06,39.199575018558974,0.09949087453508235
ewmul,f32,misaligned,2,4096,native,0.00011725691675540441,5.862845837770221e-06,34.93184123665962,0.11164599007472588
ewmul,f32,misaligned,2,8192,scalar,0.0007969754316084195,3.9848771580420976e-05,10.278861399111486,0.37941945596592236
ewmul,f32,misaligned,2,8192,auto,0.0005929372427795064,2.9646862138975323e-05,13.815964673762837,0.2822821346240326
ewmul,f32,misaligned,2,8192,native,0.0005874210293529382,2.9371051467646914e-05,13.945704342630927,0.2796560076265209
ewmul,f32,misaligned,2,16384,scalar,0.00168097903736151,8.40489518680755e-05,9.746700961670868,0.400135390973504
ewmul,f32,misaligned,2,16384,auto,0.0012425431254088556,6.212715627044279e-05,13.185860244978528,0.2957713738461021
ewmul,f32,misaligned,2,16384,native,0.001221344722150901,6.106723610754506e-05,13.414722070560277,0.290725367211213
ewmul,f32,misaligned,2,32768,scalar,0.003081727340274046,0.0001540863670137023,10.632997790481383,0.3667827339803705
ewmul,f32,misaligned,2,32768,auto,0.0022679787691321286,0.00011339893845660644,14.44810703079866,0.2699315551640412
ewmul,f32,misaligned,2,32768,native,0.0024244031283606506,0.00012122015641803253,13.515904024656697,0.2885489563173382
ewmul,f32,misaligned,2,65536,scalar,0.016620592339332635,0.0008310296169666318,3.94306043142091,0.9890794391387522
ewmul,f32,misaligned,2,65536,auto,0.01759821728150162,0.000879910864075081,3.724013572038812,1.047257192960454
ewmul,f32,misaligned,2,65536,native,0.01772425215383835,0.0008862126076919176,3.6975325915687547,1.0547574371333246
ewmul,f32,misaligned,2,262144,scalar,0.06699298157144891,0.0033496490785724455,3.9130069128274267,0.9966759801050213
ewmul,f32,misaligned,2,262144,auto,0.06560171626980962,0.0032800858134904814,3.9959930152108,0.9759776819315245
ewmul,f32,misaligned,2,262144,native,0.06500253180340043,0.0032501265901700217,4.032827533439039,0.9670634232836216
ewmul,f32,misaligned,2,1048576,scalar,1.1194259844348422,0.05597129922174211,0.9367086476283539,4.163514460845837
ewmul,f32,misaligned,2,1048576,auto,1.1327723792544235,0.05663861896272118,0.925672287922627,4.213154105274441
ewmul,f32,misaligned,2,1048576,native,1.0190925124601151,0.05095462562300576,1.0289311197750939,3.790341185182999
ewmul,f32,misaligned,2,4194304,scalar,4.752975863360486,0.23764879316802434,0.8824585103267305,4.419471232201074
ewmul,f32,misaligned,2,4194304,auto,4.386357951515836,0.21931789757579181,0.9562156227014108,4.07857799790186
ewmul,f32,misaligned,2,4194304,native,4.459948401545189,0.22299742007725945,0.9404377859050671,4.1470047869744855
ewmul,f32,misaligned,2,16777216,scalar,16.46940535951676,0.823470267975838,1.0186898454293842,3.828446918852053
ewmul,f32,misaligned,2,16777216,auto,17.30145776268899,0.8650728881344496,0.9696995611653297,4.0218642517618575
ewmul,f32,misaligned,2,16777216,native,17.03080669505574,0.8515403347527871,0.98510988354243,3.9589492148588534
ewmul,f32,misaligned,4,4096,scalar,0.00039867204995956153,1.9933602497978077e-05,10.274108757851145,0.3795949694439184
ewmul,f32,misaligned,4,4096,auto,0.00017340713327241563,8.670356663620782e-06,23.620712266578728,0.16510933099668482
ewmul,f32,misaligned,4,4096,native,0.0001677034768000868,8.38517384000434e-06,24.42406131437986,0.1596786033985201
ewmul,f32,misaligned,4,8192,scalar,0.0009986223998457112,4.9931119992285565e-05,8.20330086854218,0.4754183788327971
ewmul,f32,misaligned,4,8192,auto,0.0010029646188029705,5.014823094014853e-05,8.167785629145204,0.4774855973305157
ewmul,f32,misaligned,4,8192,native,0.0009780410202783751,4.890205101391876e-05,8.375926806902587,0.46562011463448033
ewmul,f32,misaligned,4,16384,scalar,0.0019374234537778414,9.687117268889208e-05,8.456592165255527,0.4611786785726063
ewmul,f32,misaligned,4,16384,auto,0.001980122093647533,9.900610468237665e-05,8.274237256663021,0.4713425393814317
ewmul,f32,misaligned,4,16384,native,0.0019138316201016302,9.569158100508152e-05,8.560836715159907,0.4555629466794652
ewmul,f32,misaligned,4,32768,scalar,0.003532055946926878,0.0001766027973463439,9.277316240845597,0.42038019387862624
ewmul,f32,misaligned,4,32768,auto,0.0038867445202388517,0.0001943372260119426,8.430705910659215,0.4625947152383887
ewmul,f32,misaligned,4,32768,native,0.0037105330572855355,0.00018552665286427679,8.831076153778197,0.44162228159831507
ewmul,f32,misaligned,4,65536,scalar,0.027798615122598305,0.0013899307561299153,2.357527513905679,1.6542754971028655
ewmul,f32,misaligned,4,65536,auto,0.026234164298046012,0.0013117082149023008,2.4981165496810314,1.5611761590939248
ewmul,f32,misaligned,4,65536,native,0.0287870983748093,0.0014393549187404651,2.2765754000878577,1.7130994211083415
ewmul,f32,misaligned,4,262144,scalar,0.1060261820712919,0.005301309103564595,2.472445907971435,1.5773853686448607
ewmul,f32,misaligned,4,262144,auto,0.10831071381179905,0.005415535690589952,2.420296116370372,1.6113730768814707
ewmul,f32,misaligned,4,262144,native,0.10805687001807346,0.005402843500903674,2.4259817997333637,1.6075965617007695
ewmul,f32,misaligned,4,1048576,scalar,1.7997354184555152,0.08998677092277577,0.5826278625442954,6.693809635139951
ewmul,f32,misaligned,4,1048576,auto,1.741122588839325,0.08705612944196625,0.6022413394217156,6.475809189294211
ewmul,f32,misaligned,4,1048576,native,1.6203604119221748,0.08101802059610874,0.6471251656636762,6.026654821869355
ewmul,f32,misaligned,4,4194304,scalar,7.280501119875576,0.3640250559937788,0.5761010033429788,6.769646255377471
ewmul,f32,misaligned,4,4194304,auto,6.948410367661212,0.3474205183830606,0.6036350442859314,6.460857494802171
ewmul,f32,misaligned,4,4194304,native,6.7127653558180596,0.335638267790903,0.6248250575844619,6.241747114107712
ewmul,f32,misaligned,4,16777216,scalar,25.346433827180448,1.2673216913590224,0.6619162330445406,5.891984219908938
ewmul,f32,misaligned,4,16777216,auto,26.079750990335576,1.303987549516779,0.6433043017250114,6.062449745077416
ewmul,f32,misaligned,4,16777216,native,25.918759836018747,1.2959379918009375,0.6473001064150091,6.025026044873781
ewmul,f32,misaligned,8,4096,scalar,0.00040921374693080476,2.046068734654024e-05,10.009438907468097,0.3896322297436861
ewmul,f32,misaligned,8,4096,auto,0.00029422126610106545,1.4711063305053272e-05,13.921495391135384,0.2801423187974012
ewmul,f32,misaligned,8,4096,native,0.0003055781048841412,1.527890524420706e-05,13.404101715837866,0.29095571509964613
ewmul,f32,misaligned,8,8192,scalar,0.0016810472019744105,8.405236009872052e-05,4.873152871839884,0.800303233361841
ewmul,f32,misaligned,8,8192,auto,0.0016529864643842322,8.264932321921161e-05,4.955878451824873,0.786944239636048
ewmul,f32,misaligned,8,8192,native,0.0017122975211047232,8.561487605523616e-05,4.784215300805181,0.8151807046274928
ewmul,f32,misaligned,8,16384,scalar,0.003154464308091887,0.00015772321540459436,5.193908822481039,0.7508795655248022
ewmul,f32,misaligned,8,16384,auto,0.0033149916204008394,0.00016574958102004198,4.942395600390354,0.7890910229225632
ewmul,f32,misaligned,8,16384,native,0.0033702505400748043,0.00016851252700374024,4.861359654180591,0.802244696428939
ewmul,f32,misaligned,8,32768,scalar,0.006884901183143658,0.0003442450591571829,4.7594001901183525,0.8194309879840169
ewmul,f32,misaligned,8,32768,auto,0.006324055224215407,0.0003162027612107704,5.1814854295592205,0.7526799125500515
ewmul,f32,misaligned,8,32768,native,0.006472999301521521,0.0003236499650760761,5.06225915894934,0.7704070213602885
ewmul,f32,misaligned,8,65536,scalar,0.04801081005134495,0.002400540502567248,1.3650259166615355,2.8570886108435865
ewmul,f32,misaligned,8,65536,auto,0.049858620782409914,0.002492931039120496,1.314436680589469,2.967050492117289
ewmul,f32,misaligned,8,65536,native,0.04599126805572558,0.002299563402786279,1.4249661461952503,2.7369071261189233
ewmul,f32,misaligned,8,262144,scalar,0.19105326725335142,0.009552663362667572,1.3720990159900106,2.8423604671023197
ewmul,f32,misaligned,8,262144,auto,0.18286180257000573,0.009143090128500286,1.433563468782073,2.720493431179132
ewmul,f32,misaligned,8,262144,native,0.18971106897860707,0.009485553448930354,1.3818065620069901,2.822392154756804
ewmul,f32,misaligned,8,1048576,scalar,2.7944702316409855,0.1397235115820493,0.37523248168016765,10.393556502723543
ewmul,f32,misaligned,8,1048576,auto,2.9592969169804597,0.147964845849023,0.3543328126296709,11.006601310943406
ewmul,f32,misaligned,8,1048576,native,2.7767251212906077,0.1388362560645304,0.377630465457318,10.327556584390038
ewmul,f32,misaligned,8,4194304,scalar,11.444696391398141,0.5722348195699071,0.3664845144474473,10.641650182355106
ewmul,f32,misaligned,8,4194304,auto,12.483093805187321,0.6241546902593661,0.33599875683518987,11.607185802514685
ewmul,f32,misaligned,8,4194304,native,11.952288687321591,0.5976144343660795,0.3509205734336985,11.113625974787283
ewmul,f32,misaligned,8,16777216,scalar,44.47407030042381,2.2237035150211906,0.3772359014290654,10.338358531692794
ewmul,f32,misaligned,8,16777216,auto,46.722529843420176,2.336126492171009,0.35908192591935806,10.861031197866122
ewmul,f32,misaligned,8,16777216,native,48.25480195412245,2.4127400977061226,0.3476797193355118,11.217220283810946
ewmul,f64,aligned,1,4096,scalar,0.0008004607014512509,4.002303507256255e-05,5.117053207701355,0.7621574061669625
ewmul,f64,aligned,1,4096,auto,0.00037599858158735076,1.8799929079367538e-05,10.893658116229968,0.3580064619606123
ewmul,f64,aligned,1,4096,native,0.00038744825835944493,1.937241291797225e-05,10.57173419063364,0.3689082538090418
ewmul,f64,aligned,1,8192,scalar,0.0016188825857536158,8.09441292876808e-05,5.060280512058564,0.7707082622606325
ewmul,f64,aligned,1,8192,auto,0.000843638338494744,4.21819169247372e-05,9.710322096808119,0.4016344629064333
ewmul,f64,aligned,1,8192,native,0.0007370305076210731,3.6851525381053654e-05,11.114872336073942,0.35088122311061826
ewmul,f64,aligned,1,16384,scalar,0.0033366592954593233,0.00016683296477296617,4.910300557895164,0.7942487336603613
ewmul,f64,aligned,1,16384,auto,0.001509084597043767,7.545422985218836e-05,10.856912880891876,0.35921813528263496
ewmul,f64,aligned,1,16384,native,0.0016769596401087921,8.384798200543961e-05,9.770062205514435,0.39917862527003717
ewmul,f64,aligned,1,32768,scalar,0.011490227974339951,0.0005745113987169976,2.851814609177268,1.3675503265358218
ewmul,f64,aligned,1,32768,auto,0.011639446901640775,0.0005819723450820388,2.815254047456568,1.385310147595185
ewmul,f64,aligned,1,32768,native,0.010863999116722443,0.0005431999558361222,3.0162005397774525,1.2930174729985817
ewmul,f64,aligned,1,65536,scalar,0.02300393184393564,0.0011501965921967819,2.848904284911485,1.3689473600974884
ewmul,f64,aligned,1,65536,auto,0.021972582678078906,0.0010986291339039453,2.982626164623899,1.3075725165482748
ewmul,f64,aligned,1,65536,native,0.021006465593613285,0.0010503232796806644,3.119801363439515,1.250079587022275
ewmul,f64,aligned,1,262144,scalar,0.08943789455083274,0.004471894727541638,2.931017118823256,1.330596117966643
ewmul,f64,aligned,1,262144,auto,0.0931973216993794,0.004659866084968971,2.8127846940235153,1.3865263161757646
ewmul,f64,aligned,1,262144,native,0.09103048589639073,0.004551524294819537,2.8797385559203494,1.3542896079861597
ewmul,f64,aligned,1,1048576,scalar,1.456856253367249,0.07284281266836246,0.7197525477042872,5.41852892697551
ewmul,f64,aligned,1,1048576,auto,1.352755511718012,0.0676377755859006,0.7751408077194222,5.031343932819601
ewmul,f64,aligned,1,1048576,native,1.3602154963138993,0.06801077481569497,0.770889614801167,5.0590900760881485
ewmul,f64,aligned,1,4194304,scalar,5.5254635489461394,0.276273177447307,0.7590863577047704,5.1377553560471405
ewmul,f64,aligned,1,4194304,auto,5.84021372923324,0.292010686461662,0.7181764562836759,5.430420289995584
ewmul,f64,aligned,1,4194304,native,6.131577150611543,0.3065788575305772,0.6840497798485132,5.7013394564116044
ewmul,f64,aligned,1,16777216,scalar,22.694101322121345,1.1347050661060674,0.7392765089863333,5.2754280064268855
ewmul,f64,aligned,1,16777216,auto,22.668224318787896,1.1334112159393948,0.7401204330810638,5.269412687019872
ewmul,f64,aligned,1,16777216,native,23.28184559560866,1.1640922797804332,0.7206136614514984,5.412053932122814
ewmul,f64,aligned,2,4096,scalar,0.0008330683120451206,4.1653415602256036e-05,4.916763656445682,0.793204691644524
ewmul,f64,aligned,2,4096,auto,0.0005589818749038965,2.7949093745194824e-05,7.327607895522926,0.5322337187805655
ewmul,f64,aligned,2,4096,native,0.0005337584640459507,2.6687923202297538e-05,7.673882993726878,0.5082172875437518
ewmul,f64,aligned,2,8192,scalar,0.0017529795416302413,8.764897708151207e-05,4.673186312477771,0.8345483657663502
ewmul,f64,aligned,2,8192,auto,0.0011234335478230726,5.617167739115363e-05,7.2919310767192265,0.5348377485974101
ewmul,f64,aligned,2,8192,native,0.0010628270636303307,5.314135318151654e-05,7.707745013585123,0.5059845639841662
ewmul,f64,aligned,2,16384,scalar,0.0035195072695359013,0.00017597536347679508,4.655197090176908,0.837773336864625
ewmul,f64,aligned,2,16384,auto,0.0022163183421528903,0.00011081591710764452,7.392439835193029,0.5275660116208662
ewmul,f64,aligned,2,16384,native,0.0021992579354758817,0.00010996289677379409,7.4497855552603856,0.5235050017307091
ewmul,f64,aligned,2,32768,scalar,0.015663967441173307,0.0007831983720586654,2.091934889616032,1.8643027655205047
